# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	4512
#@/user_id	ec049296-9860-451a-a316-42353bde6e0e
a 	啊	c=26 d=4.62821 t=4512
xiao yao 	逍遙	c=1 d=0.00402593 t=4512
xiao yuan 	校園	c=1 d=0.321422 t=4512
xie 	寫	c=1 d=0.244143 t=4512
xie bu xia qu 	寫不下去	c=1 d=0.0623495 t=4512
xie e 	邪惡	c=1 d=0.900325 t=4512
xie le 	寫了	c=1 d=0.282239 t=4512
xie ren 	些人	c=1 d=0.543351 t=4512
xie xie 	謝謝	c=0 d=0.00735345 t=4512
xie xie lao shi 	謝謝老師	c=1 d=0.0739031 t=4512
xin 	心	c=1 d=0.116484 t=4512
xin dong 	心動	c=1 d=0.400517 t=4512
xin li 	心理	c=1 d=0.000258659 t=4512
xin lian 	心戀	c=1 d=0.108067 t=4512
xin qing 	心情	c=1 d=0.0132336 t=4512
xin xi ruo kuang 	欣喜若狂	c=1 d=0.0125881 t=4512
xin zang 	心臟	c=1 d=0.0139818 t=4512
xing 	性	c=4 d=0.637624 t=4512
xing 	星	c=2 d=0.972682 t=4512
xing 	行	c=3 d=0.95968 t=4512
xing cheng 	形成	c=7 d=0.983283 t=4512
xing fa 	刑罰	c=1 d=0.224249 t=4512
xing fen 	興奮	c=1 d=0.0218184 t=4512
xing ge 	性格	c=11 d=2.0452 t=4512
xing ke 	行客	c=1 d=0.29671 t=4512
xing le 	行了	c=1 d=0.0322254 t=4512
xing neng 	性能	c=1 d=0.0163259 t=4512
xing qing 	性情	c=3 d=0.0897665 t=4512
xiong 	兇	c=0 d=0.0182684 t=4512
xiu 	秀	c=1 d=0.0328764 t=4512
xiu gai 	修改	c=2 d=0.373439 t=4512
xiu zheng 	修正	c=1 d=0.00980366 t=4512
xu duo 	許多	c=2 d=0.14808 t=4512
xu fei 	續費	c=1 d=0.0884781 t=4512
xu hua 	虛化	c=1 d=0.0987662 t=4512
xu ming 	徐明	c=0 d=0.0215456 t=4512
xu ming yan 	徐明延	c=2 d=0.216536 t=4512
xu yao 	需要	c=6 d=2.894 t=4512
xuan chuan 	宣傳	c=1 d=0.00065886 t=4512
xuan lan 	絢爛	c=1 d=0.0343896 t=4512
xuan miao 	玄妙	c=1 d=0.00163682 t=4512
xuan ze 	選擇	c=6 d=1.47655 t=4512
xue 	血	c=7 d=1.40898 t=4512
xue feng 	屑風	c=2 d=0.0738141 t=4512
xue jia 	學家	c=1 d=0.0204453 t=4512
xue liang 	血量	c=1 d=0.597501 t=4512
xue ren 	雪人	c=2 d=1.98506 t=4512
xue ruo 	削弱	c=1 d=0.0127784 t=4512
xue sheng 	學生	c=2 d=0.227242 t=4512
xue xi 	學習	c=3 d=0.526499 t=4512
xue xi le 	學習了	c=1 d=0.404542 t=4512
xue xiao 	學校	c=2 d=0.115253 t=4512
xue yuan 	學院	c=2 d=0.000728522 t=4512
xue zhu 	血柱	c=1 d=0.00733572 t=4512
xun 	尋	c=0 d=0.00792617 t=4512
xun lian 	訓練	c=1 d=0.000350903 t=4512
xun shan 	巡山	c=1 d=0.878095 t=4512
xun si 	尋思	c=1 d=0.582748 t=4512
ya dian na 	雅典娜	c=1 d=0.00412784 t=4512
ya long ren 	亞龍人	c=1 d=0.960789 t=4512
ya suo 	壓縮	c=2 d=0.777289 t=4512
ya tui 	壓腿	c=1 d=0.121238 t=4512
yan 	延	c=0 d=0.0215456 t=4512
yan chu 	演出	c=1 d=0.00568457 t=4512
yan ku 	嚴酷	c=1 d=0.71177 t=4512
yan qian 	眼前	c=2 d=0.410656 t=4512
yan se 	顏色	c=8 d=2.4173 t=4512
yan zhong 	嚴重	c=0 d=0.00439369 t=4512
yan zhong 	眼中	c=1 d=0.0668703 t=4512
yan zhong le 	嚴重了	c=1 d=0.0441572 t=4512
yang 	樣	c=2 d=0.687289 t=4512
yang 	羊	c=1 d=0.612626 t=4512
yang zi 	樣子	c=2 d=1.15441 t=4512
yao 	要	c=8 d=1.33869 t=4512
yao bu 	要不	c=1 d=0.204948 t=4512
yao bu yao 	要不要	c=1 d=0.216536 t=4512
yao qing 	邀請	c=3 d=0.830125 t=4512
yao shou 	夭壽	c=1 d=0.00402593 t=4512
yao yuan 	遙遠	c=1 d=0.173774 t=4512
ye 	也	c=24 d=2.02272 t=4512
ye 	葉	c=1 d=0.0220377 t=4512
ye 	頁	c=2 d=0.273898 t=4512
ye hui 	也會	c=2 d=0.0103686 t=4512
ye shi 	也是	c=11 d=1.17363 t=4512
ye wen 	葉問	c=1 d=0.537944 t=4512
ye you 	也有	c=1 d=0.918512 t=4512
ye you ke neng 	也有可能	c=1 d=0.353455 t=4512
ye zi 	葉子	c=1 d=0.0665368 t=4512
yi 	一	c=14 d=2.02463 t=4512
yi 	以	c=3 d=0.00057168 t=4512
yi 	弈	c=1 d=0.00600598 t=4512
yi 	易	c=1 d=0.0250107 t=4512
yi bai 	一白	c=1 d=0.00559994 t=4512
yi bao zha 	易爆炸	c=1 d=0.0217096 t=4512
yi bei 	易被	c=1 d=0.161218 t=4512
yi bian 	一邊	c=1 d=0.14808 t=4512
yi bo 	一波	c=1 d=0.16696 t=4512
yi bu 	一部	c=2 d=0.896578 t=4512
yi chang 	一場	c=0 d=0.0392586 t=4512
yi chang 	異常	c=1 d=0.0645703 t=4512
yi chu 	一處	c=1 d=0.000340532 t=4512
yi ci 	一刺	c=1 d=0.00923273 t=4512
yi dan 	一旦	c=2 d=0.794534 t=4512
yi dao 	一道	c=2 d=0.00532651 t=4512
yi di 	一滴	c=1 d=0.257947 t=4512
yi dian 	一點	c=3 d=0.472367 t=4512
yi ding 	一定	c=4 d=0.356949 t=4512
yi dong 	移動	c=1 d=0.900325 t=4512
yi dun 	一頓	c=1 d=0.0135009 t=4512
yi ge 	一個	c=17 d=2.51005 t=4512
yi ge ge 	一個個	c=1 d=0.398519 t=4512
yi gu 	一股	c=2 d=0.0409665 t=4512
yi gui 	衣櫃	c=1 d=0.00109172 t=4512
yi ji 	一擊	c=0 d=0.00683508 t=4512
yi ji 	一記	c=1 d=0.00351752 t=4512
yi ji 	以及	c=6 d=1.26854 t=4512
yi ji ming zhong 	一擊命中	c=1 d=0.0685632 t=4512
yi ji tuo li 	一擊脫離	c=1 d=0.00304273 t=4512
yi jia 	一家	c=1 d=0.000407691 t=4512
yi jian 	一劍	c=2 d=0.0189105 t=4512
yi jing 	已經	c=10 d=0.753838 t=4512
yi ju 	一句	c=1 d=0.0150707 t=4512
yi kai shi 	一開始	c=1 d=0.00554422 t=4512
yi ke 	亦可	c=1 d=0.00149594 t=4512
yi lai 	以來	c=2 d=0.000245617 t=4512
yi liang 	一亮	c=1 d=0.412714 t=4512
yi liao 	意料	c=1 d=0.0338776 t=4512
yi luo 	伊洛	c=0 d=0.0860708 t=4512
yi luo na 	伊洛納	c=1 d=0.865022 t=4512
yi qian 	以前	c=5 d=2.22721 t=4512
yi ran 	依然	c=1 d=0.000611253 t=4512
yi sheng 	一生	c=1 d=0.0473589 t=4512
yi su 	移速	c=1 d=0.946485 t=4512
yi tai 	以太	c=1 d=0.704688 t=4512
yi wai 	以外	c=1 d=0.00647375 t=4512
yi wai 	意外	c=1 d=0.65377 t=4512
yi wan 	一萬	c=1 d=0.562705 t=4512
yi wei 	以爲	c=1 d=0.985112 t=4512
yi xi lie 	一系列	c=1 d=0.271173 t=4512
yi xia 	一下	c=3 d=0.168066 t=4512
yi xie 	一些	c=2 d=0.733454 t=4512
yi xin 	亦心	c=1 d=0.0359725 t=4512
yi xue 	易學	c=0 d=0.00135686 t=4512
yi xue yi jing 	易學易精	c=1 d=0.0136366 t=4512
yi yang 	一樣	c=1 d=0.856415 t=4512
yi yue 	一躍	c=1 d=0.00565622 t=4512
yi zhen 	一震	c=1 d=0.00189223 t=4512
yi zhi 	一直	c=15 d=2.53577 t=4512
yi zhi 	意指	c=2 d=0.174263 t=4512
yi zhi dao 	一直到	c=1 d=0.224249 t=4512
yi zhong 	一種	c=1 d=0.402524 t=4512
yin du 	印度	c=4 d=0.0893908 t=4512
yin du dian ying 	印度電影	c=1 d=0.88692 t=4512
yin lian 	銀聯	c=1 d=0.131994 t=4512
yin qi 	引起	c=1 d=0.0126512 t=4512
yin ren er yi 	因人而異	c=1 d=0.0520787 t=4512
yin su 	音速	c=1 d=0.113608 t=4512
yin wei 	因爲	c=9 d=0.989529 t=4512
yin yue 	音樂	c=6 d=0.853478 t=4512
ying 	硬	c=1 d=0.179066 t=4512
ying 	贏	c=1 d=0.865022 t=4512
ying bang 	英鎊	c=1 d=0.0247235 t=4512
ying gai 	應該	c=8 d=2.38607 t=4512
ying gai you 	應該有	c=1 d=0.00245409 t=4512
ying jian 	硬件	c=2 d=0.065672 t=4512
ying le 	贏了	c=1 d=0.00214418 t=4512
ying mian 	贏面	c=1 d=0.000391706 t=4512
ying pian 	影片	c=9 d=0.0031329 t=4512
ying she 	映射	c=1 d=0.379083 t=4512
ying shi 	硬是	c=2 d=0.56836 t=4512
ying wen 	英文	c=15 d=1.92219 t=4512
ying xiang 	影響	c=6 d=0.343009 t=4512
ying yu 	英語	c=1 d=0.843665 t=4512
ying zi 	影子	c=1 d=0.231078 t=4512
yong 	用	c=2 d=0.965692 t=4512
yong de 	用的	c=1 d=0.116484 t=4512
yong xu 	永續	c=4 d=0.235746 t=4512
yong yuan 	永遠	c=1 d=0.722527 t=4512
you 	又	c=1 d=0.818731 t=4512
you 	尤	c=1 d=1 t=4512
you 	有	c=25 d=2.44977 t=4512
you 	由	c=2 d=1.99501 t=4512
you bian 	右邊	c=1 d=0.909373 t=4512
you ci 	由此	c=1 d=0.798516 t=4512
you dian 	優點	c=1 d=0.0135009 t=4512
you dian 	有點	c=5 d=1.26094 t=4512
you duo 	有多	c=0 d=0.0927743 t=4512
you duo qiang 	有多強	c=2 d=1.86946 t=4512
you kong 	有空	c=2 d=0.437511 t=4512
you ling 	幽靈	c=4 d=0.0775871 t=4512
you mei shuo 	有沒說	c=1 d=0.128093 t=4512
you mei you 	有沒有	c=1 d=0.071719 t=4512
you mi er 	尤米爾	c=1 d=0.0182243 t=4512
you sha 	有啥	c=1 d=0.013912 t=4512
you shen me 	有什麼	c=1 d=0.0105145 t=4512
you shi 	有時	c=2 d=1.17333 t=4512
you shi hou 	有時候	c=3 d=0.852144 t=4512
you xi 	遊戲	c=4 d=1.36186 t=4512
you xian 	有限	c=1 d=0.000620491 t=4512
you xiang 	郵箱	c=1 d=0.0192547 t=4512
you xiao 	有效	c=1 d=0.00895987 t=4512
you xie 	有些	c=1 d=0.063609 t=4512
you xiu 	優秀	c=2 d=0.00147124 t=4512
you yong 	有用	c=2 d=0.494161 t=4512
you yong 	游泳	c=1 d=0.0584257 t=4512
yu 	與	c=7 d=0.436758 t=4512
yu 	餘	c=3 d=0.019705 t=4512
yu hang yuan 	宇航員	c=1 d=0.0253494 t=4512
yu kuai 	愉快	c=1 d=0.0132999 t=4512
yu le 	娛樂	c=1 d=0.000699601 t=4512
yu sheng ju lai 	與生俱來	c=1 d=0.582748 t=4512
yu xi 	玉璽	c=1 d=1 t=4512
yu zhou 	宇宙	c=1 d=0.0235177 t=4512
yuan 	源	c=1 d=0.228779 t=4512
yuan di 	原地	c=1 d=0.22313 t=4512
yuan jing 	願景	c=1 d=0.45612 t=4512
yuan qi 	元氣	c=0 d=0.0946485 t=4512
yuan qi man man 	元氣滿滿	c=1 d=0.951229 t=4512
yue 	月	c=5 d=0.543389 t=4512
yue 	越	c=0 d=0.0715338 t=4512
yue fa 	越發	c=1 d=0.0439369 t=4512
yue fu 	岳父	c=1 d=0.0871609 t=4512
yue li 	閱歷	c=0 d=0.0360595 t=4512
yue li de 	閱歷的	c=1 d=0.362402 t=4512
yue liang 	月亮	c=1 d=0.852144 t=4512
yue shu 	約束	c=2 d=0.301117 t=4512
yue yu 	越獄	c=1 d=0.025223 t=4512
yue zou 	越走	c=0 d=0.0715338 t=4512
yue zou yue zhai 	越走越窄	c=1 d=0.718924 t=4512
yun 	雲	c=3 d=0.495765 t=4512
yun ding 	雲頂	c=1 d=0.00594622 t=4512
yun han 	蘊含	c=1 d=0.00145901 t=4512
yun qi 	運氣	c=1 d=0.479505 t=4512
yun ying 	運營	c=1 d=0.00177315 t=4512
yun yong 	運用	c=1 d=0.000871757 t=4512
za 	雜	c=1 d=0.562705 t=4512
za ban 	咋辦	c=0 d=0.0245367 t=4512
za se 	雜色	c=1 d=0.188247 t=4512
zai 	再	c=5 d=0.432102 t=4512
zai 	在	c=40 d=3.37184 t=4512
zai jian 	再見	c=2 d=1.34066 t=4512
zai yi 	在意	c=1 d=0.995012 t=4512
zai yu 	在於	c=1 d=0.0135686 t=4512
zan 	攢	c=1 d=0.0352602 t=4512
zan 	暫	c=0 d=0.000873865 t=4512
zan ban 	咱班	c=1 d=0.25924 t=4512
zan bi feng mang 	暫避鋒芒	c=1 d=0.00878245 t=4512
zang 	髒	c=1 d=0.117655 t=4512
zao 	早	c=1 d=0.398519 t=4512
zao cheng 	造成	c=4 d=0.343426 t=4512
zao gao 	糟糕	c=1 d=0.0156858 t=4512
zao jiu 	早就	c=1 d=0.0269169 t=4512
zao jiu 	造就	c=1 d=0.0270518 t=4512
zao lian 	早戀	c=2 d=0.518661 t=4512
zao po 	糟粕	c=2 d=0.152977 t=4512
zao qiao 	造橋	c=1 d=0.00337959 t=4512
zao xin 	糟心	c=1 d=0.362402 t=4512
zao zi 	棗子	c=1 d=0.310367 t=4512
ze 	則	c=5 d=0.38542 t=4512
ze 	嘖	c=2 d=0.541951 t=4512
ze 	崱	c=1 d=0.995012 t=4512
ze ze 	嘖嘖	c=0 d=0.02334 t=4512
ze ze ze 	嘖嘖嘖	c=1 d=0.23457 t=4512
zei tou 	賊頭	c=1 d=0.0566989 t=4512
zen me 	怎麼	c=12 d=1.43968 t=4512
zen me ban 	怎麼辦	c=1 d=0.173774 t=4512
zha shi 	詐屍	c=1 d=0.00460782 t=4512
zha xia yan 	眨下眼	c=1 d=0.546074 t=4512
zha xin 	扎心	c=1 d=0.369723 t=4512
zha yan 	眨眼	c=1 d=0.00597602 t=4512
zhai 	窄	c=0 d=0.0715338 t=4512
zhai lu 	摘錄	c=1 d=0.980199 t=4512
zhan 	戰	c=1 d=0.927743 t=4512
zhan dui 	戰隊	c=1 d=0.19398 t=4512
zhan ji 	斬擊	c=6 d=0.0233299 t=4512
zhan qi lai 	站起來	c=1 d=0.133989 t=4512
zhan ren 	戰人	c=2 d=0.0795126 t=4512
zhan sha 	斬殺	c=3 d=0.00837737 t=4512
zhan you 	戰友	c=1 d=0.110251 t=4512
zhan zheng 	戰爭	c=1 d=0.810584 t=4512
zhang fei 	張飛	c=2 d=0.640824 t=4512
zhang hao 	帳號	c=1 d=0.0191587 t=4512
zhao 	召	c=1 d=0.228779 t=4512
zhao 	招	c=2 d=0.3969 t=4512
zhao jia 	招架	c=1 d=0.00460782 t=4512
zhao shi 	招式	c=2 d=0.99005 t=4512
zhe 	着	c=7 d=2.16692 t=4512
zhe 	這	c=23 d=2.68479 t=4512
zhe dao shi 	這倒是	c=1 d=0.0753961 t=4512
zhe ge 	這個	c=27 d=3.52703 t=4512
zhe ge qiang du 	這個強度	c=1 d=0.0023935 t=4512
zhe ge ren 	這個人	c=1 d=0.103312 t=4512
zhe jiu 	這就	c=2 d=1.18967 t=4512
zhe li 	這裏	c=1 d=0.913931 t=4512
zhe me 	這麼	c=7 d=1.28565 t=4512
zhe me kuai 	這麼快	c=1 d=0.035437 t=4512
zhe shi 	這是	c=4 d=0.526175 t=4512
zhe xie 	這些	c=1 d=0.0290133 t=4512
zhe xie shi 	這些事	c=1 d=0.0596059 t=4512
zhe yang 	這樣	c=7 d=0.564014 t=4512
zhe zhao 	遮罩	c=1 d=0.092089 t=4512
zhe zhong 	這種	c=6 d=0.778685 t=4512
zhen 	真	c=2 d=0.820131 t=4512
zhen cheng 	真成	c=1 d=0.0181334 t=4512
zhen de 	真的	c=13 d=1.20535 t=4512
zhen de shi 	真的是	c=1 d=0.0953692 t=4512
zhen dui 	針對	c=1 d=0.810584 t=4512
zhen gan 	震感	c=1 d=0.923116 t=4512
zhen gui 	珍貴	c=1 d=0.064894 t=4512
zhen kong 	真空	c=1 d=0.172045 t=4512
zhen rong 	陣容	c=2 d=0.489192 t=4512
zhen shi 	真實	c=2 d=0.0369732 t=4512
zhen xi 	珍惜	c=1 d=0.0196437 t=4512
zhen zheng 	真正	c=2 d=0.25284 t=4512
zheng 	幀	c=1 d=0.00412784 t=4512
zheng 	正	c=1 d=0.123687 t=4512
zheng chang 	正常	c=1 d=0.075774 t=4512
zheng fa 	蒸發	c=1 d=0.57695 t=4512
zheng hao 	正好	c=2 d=0.847894 t=4512
zheng jiu 	拯救	c=1 d=0.024972 t=4512
zheng shi 	正式	c=1 d=0.148823 t=4512
zheng ti 	整體	c=1 d=9.95351e-05 t=4512
zhi 	之	c=3 d=0.0170296 t=4512
zhi 	只	c=1 d=0.45612 t=4512
zhi 	指	c=0 d=0.0101266 t=4512
zhi 	擲	c=1 d=0.918512 t=4512
zhi 	直	c=1 d=0.628135 t=4512
zhi 	紙	c=1 d=0.0528657 t=4512
zhi bu shang 	指不上	c=1 d=0.101774 t=4512
zhi bu zhi dao 	知不知道	c=1 d=0.0710054 t=4512
zhi dao 	指導	c=1 d=0.000267872 t=4512
zhi dao 	直到	c=1 d=0.744532 t=4512
zhi dao 	知道	c=2 d=1.47427 t=4512
zhi de 	值得	c=1 d=0.0788664 t=4512
zhi hou 	之後	c=7 d=0.193013 t=4512
zhi hui 	只會	c=2 d=0.797501 t=4512
zhi jia 	之家	c=0 d=0.00122773 t=4512
zhi jian 	之間	c=5 d=0.053397 t=4512
zhi jie 	直接	c=3 d=0.907698 t=4512
zhi li 	之力	c=1 d=0.00148848 t=4512
zhi neng 	只能	c=2 d=0.722571 t=4512
zhi nian 	執念	c=1 d=0.000235217 t=4512
zhi qian 	之前	c=1 d=0.0724398 t=4512
zhi ren 	之人	c=1 d=0.0132336 t=4512
zhi shang 	至上	c=1 d=0.00018046 t=4512
zhi shi 	之時	c=1 d=0.00711891 t=4512
zhi shi 	只是	c=8 d=0.960238 t=4512
zhi shi 	知識	c=1 d=0.00904991 t=4512
zhi xian 	支線	c=1 d=9.70776e-05 t=4512
zhi xing 	執行	c=1 d=0.0113902 t=4512
zhi yi 	之一	c=1 d=0.00360656 t=4512
zhi you 	只有	c=3 d=0.59278 t=4512
zhi yu 	至於	c=1 d=0.00114769 t=4512
zhi zao 	製造	c=1 d=0.729789 t=4512
zhi zhao 	支招	c=1 d=0.045275 t=4512
zhi zhi 	紙質	c=1 d=0.208045 t=4512
zhi zhu 	蜘蛛	c=1 d=0.0337087 t=4512
zhi zi 	侄子	c=2 d=0.000174371 t=4512
zhong 	中	c=10 d=1.57713 t=4512
zhong 	種	c=1 d=0.247833 t=4512
zhong 	終	c=1 d=0.00752142 t=4512
zhong dian 	重點	c=1 d=0.000553084 t=4512
zhong duan 	終端	c=1 d=0.128093 t=4512
zhong guo 	中國	c=3 d=0.694911 t=4512
zhong jian 	中劍	c=1 d=0.00748391 t=4512
zhong kui 	鍾馗	c=1 d=0.00421123 t=4512
zhong mo 	終末	c=1 d=0.970446 t=4512
zhong wen 	中文	c=7 d=0.745515 t=4512
zhong wen shu ru 	中文輸入	c=1 d=0.160414 t=4512
zhong yao 	重要	c=1 d=0.0587185 t=4512
zhong yu 	終於	c=1 d=0.0081887 t=4512
zhong zhong 	種種	c=1 d=0.873716 t=4512
zhou 	州	c=1 d=0.97531 t=4512
zhou wei 	周圍	c=1 d=0.0939493 t=4512
zhu 	主	c=1 d=0.00010569 t=4512
zhu dao 	主導	c=1 d=0.000127168 t=4512
zhu dong 	主動	c=1 d=0.0816756 t=4512
zhu ge 	諸葛	c=4 d=2.15727 t=4512
zhu ji 	主機	c=1 d=0.01649 t=4512
zhu jian 	逐漸	c=2 d=0.336225 t=4512
zhu li 	主力	c=1 d=0.187308 t=4512
zhu si 	蛛絲	c=2 d=0.0798371 t=4512
zhu ti 	主題	c=4 d=0.00128205 t=4512
zhu xian 	主線	c=3 d=0.000287893 t=4512
zhu yao 	主要	c=2 d=0.0554555 t=4512
zhu yao shi 	主要是	c=1 d=0.442639 t=4512
zhu yu 	朱羽	c=1 d=0.0415857 t=4512
zhu zi 	柱子	c=3 d=0.0033026 t=4512
zhua 	抓	c=2 d=0.0190139 t=4512
zhua bu dao 	抓不到	c=2 d=0.0400815 t=4512
zhua dao le 	抓到了	c=1 d=0.0202419 t=4512
zhua ji hui 	抓機會	c=1 d=0.191092 t=4512
zhuan 	轉	c=1 d=0.470011 t=4512
zhuan shun 	轉瞬	c=1 d=0.19398 t=4512
zhuan xin 	專心	c=1 d=0.0581343 t=4512
zhuan xin zhi zhi 	專心致志	c=1 d=0.0584257 t=4512
zhuan ye 	專業	c=1 d=0.00895987 t=4512
zhuan ye de 	專業的	c=1 d=0.0184074 t=4512
zhuang tai 	狀態	c=1 d=0.70822 t=4512
zhui 	追	c=4 d=2.87242 t=4512
zhun bei 	準備	c=1 d=0.343767 t=4512
zhun shen 	準神	c=2 d=0.947114 t=4512
zi 	字	c=1 d=0.955997 t=4512
zi 	自	c=3 d=0.0135249 t=4512
zi 	茲	c=1 d=0.321422 t=4512
zi dong 	自動	c=1 d=0.0880368 t=4512
zi ji 	自己	c=3 d=0.297862 t=4512
zi ji kan 	自己看	c=1 d=0.357007 t=4512
zi ji qu 	自己去	c=1 d=0.390087 t=4512
zi ji qu le 	自己去了	c=1 d=0.421052 t=4512
zi ran 	自然	c=1 d=0.263158 t=4512
zi shang 	自上	c=1 d=0.00364281 t=4512
zi shen 	自身	c=1 d=0.00548905 t=4512
zi tai 	姿態	c=1 d=0.0109985 t=4512
zi xin 	自信	c=3 d=0.987261 t=4512
zi zai 	自在	c=1 d=0.0391639 t=4512
zi zhu 	自主	c=1 d=0.000608204 t=4512
zong 	總	c=2 d=0.353391 t=4512
zong jie 	總結	c=0 d=9.21047e-05 t=4512
zong jie lai kan 	總結來看	c=1 d=0.000925663 t=4512
zong jue de 	總覺得	c=1 d=0.155673 t=4512
zong shi 	總是	c=1 d=0.146607 t=4512
zou 	走	c=1 d=0.451739 t=4512
zou hao 	走好	c=2 d=0.236928 t=4512
zou jiang hu 	走江湖	c=1 d=0.0131675 t=4512
zou yi ge 	走一個	c=1 d=0.0372538 t=4512
zu chuan 	祖傳	c=1 d=0.782705 t=4512
zu gou 	足夠	c=1 d=0.382893 t=4512
zuan feng 	鑽風	c=1 d=0.873716 t=4512
zui 	最	c=3 d=0.401095 t=4512
zui cai 	最菜	c=1 d=0.0128424 t=4512
zui chu 	最初	c=2 d=0.144813 t=4512
zui hou 	最後	c=5 d=0.588605 t=4512
zui jin 	最近	c=1 d=0.212248 t=4512
zui le 	醉了	c=1 d=0.242926 t=4512
zui xian 	最先	c=1 d=0.390628 t=4512
zui zhong 	最終	c=4 d=0.110172 t=4512
zuo 	做	c=4 d=0.162838 t=4512
zuo chu 	作出	c=3 d=0.565248 t=4512
zuo wei 	作爲	c=3 d=0.184577 t=4512
zuo zhe 	作者	c=2 d=0.527648 t=4512
zuo zhi ya 	佐治亞	c=2 d=0.970446 t=4512
