# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	3813
#@/user_id	3b9f0210-6f77-41af-a981-a384e697813f
zhi dao 	知道	c=2 d=1.47427 t=3813
zhi de 	值得	c=1 d=0.0788664 t=3813
zhi hou 	之後	c=7 d=0.193013 t=3813
zhi hui 	只會	c=2 d=1.13738 t=3742
zhi jia 	之家	c=0 d=0.1 t=2933
zhi jian 	之間	c=5 d=0.053397 t=3813
zhi jie 	直接	c=3 d=0.907698 t=3813
zhi li 	之力	c=1 d=1 t=2511
zhi neng 	只能	c=2 d=0.722571 t=3813
zhi nian 	執念	c=1 d=1 t=2142
zhi ren 	之人	c=1 d=1 t=2948
zhi shang 	至上	c=1 d=1 t=2089
zhi shi 	之時	c=1 d=1 t=2824
zhi shi 	只是	c=8 d=0.960238 t=3813
zhi shi 	知識	c=1 d=0.00904991 t=3813
zhi xian 	支線	c=1 d=1 t=1965
zhi xing 	執行	c=1 d=1 t=2918
zhi yi 	之一	c=1 d=1 t=2688
zhi you 	只有	c=3 d=1.00207 t=3708
zhi yu 	至於	c=1 d=1 t=2459
zhi zhi 	紙質	c=1 d=0.208045 t=3813
zhi zhu 	蜘蛛	c=1 d=0.0337087 t=3813
zhi zi 	侄子	c=2 d=1.98511 t=1945
zhong 	中	c=9 d=1.57713 t=3813
zhong 	種	c=1 d=0.247833 t=3813
zhong 	終	c=1 d=1 t=2835
zhong dian 	重點	c=1 d=1 t=2313
zhong duan 	終端	c=1 d=0.128093 t=3813
zhong guo 	中國	c=2 d=0.177811 t=3813
zhong jian 	中劍	c=1 d=1 t=2834
zhong kui 	鍾馗	c=1 d=1 t=2719
zhong mo 	終末	c=1 d=0.970446 t=3813
zhong wen 	中文	c=6 d=0.451874 t=3813
zhong wen shu ru 	中文輸入	c=1 d=0.160414 t=3813
zhong yao 	重要	c=1 d=1 t=3246
zhong yu 	終於	c=1 d=0.0081887 t=3813
zhong zhong 	種種	c=1 d=0.873716 t=3813
zhou 	州	c=1 d=0.97531 t=3813
zhou wei 	周圍	c=1 d=1 t=3340
zhu 	主	c=1 d=1 t=1982
zhu dao 	主導	c=1 d=1 t=2019
zhu ge 	諸葛	c=4 d=2.15727 t=3813
zhu ji 	主機	c=1 d=1 t=2992
zhu jian 	逐漸	c=2 d=1.67368 t=3492
zhu si 	蛛絲	c=2 d=0.0798371 t=3813
zhu ti 	主題	c=4 d=1.54605 t=2394
zhu xian 	主線	c=3 d=2.77896 t=1978
zhu yao 	主要	c=1 d=0.0417941 t=3813
zhu yao shi 	主要是	c=1 d=0.442639 t=3813
zhu yu 	朱羽	c=1 d=0.0415857 t=3813
zhu zi 	柱子	c=3 d=2.73725 t=2469
zhua 	抓	c=2 d=0.0190139 t=3813
zhua bu dao 	抓不到	c=2 d=1.99005 t=3032
zhua dao le 	抓到了	c=1 d=1 t=3033
zhua ji hui 	抓機會	c=1 d=0.191092 t=3813
zhuan 	轉	c=1 d=0.470011 t=3813
zhuan shun 	轉瞬	c=1 d=0.19398 t=3813
zhuan ye 	專業	c=1 d=0.00895987 t=3813
zhuan ye de 	專業的	c=1 d=1 t=3014
zhuang tai 	狀態	c=1 d=0.70822 t=3813
zhui 	追	c=4 d=2.87242 t=3813
zhun bei 	準備	c=1 d=0.343767 t=3813
zhun shen 	準神	c=2 d=0.947114 t=3813
zi 	自	c=3 d=1.76258 t=2839
zi 	茲	c=1 d=0.321422 t=3813
zi dong 	自動	c=1 d=0.0880368 t=3813
zi ji 	自己	c=3 d=0.297862 t=3813
zi ran 	自然	c=1 d=1 t=3546
zi shang 	自上	c=1 d=1 t=2690
zi shen 	自身	c=1 d=1 t=2772
zi tai 	姿態	c=1 d=1 t=2911
zi xin 	自信	c=3 d=0.987261 t=3813
zi zai 	自在	c=1 d=0.0391639 t=3813
zi zhu 	自主	c=1 d=1 t=2332
zong 	總	c=2 d=0.353391 t=3813
zong jie 	總結	c=0 d=0.1 t=2415
zong jie lai kan 	總結來看	c=1 d=1 t=2416
zong jue de 	總覺得	c=1 d=0.155673 t=3813
zong shi 	總是	c=1 d=0.146607 t=3813
zou 	走	c=0 d=0.0037068 t=3813
zou hao 	走好	c=2 d=0.236928 t=3813
zou jiang hu 	走江湖	c=1 d=1 t=2947
zou yi ge 	走一個	c=1 d=0.0372538 t=3813
zu gou 	足夠	c=1 d=0.382893 t=3813
zuan feng 	鑽風	c=1 d=0.873716 t=3813
zui 	最	c=3 d=1.01658 t=3627
zui cai 	最菜	c=1 d=0.0128424 t=3813
zui chu 	最初	c=2 d=1.31349 t=3372
zui hou 	最後	c=4 d=0.588605 t=3813
zui jin 	最近	c=1 d=0.212248 t=3813
zui xian 	最先	c=1 d=1 t=3625
zui zhong 	最終	c=4 d=1.00933 t=3370
zuo 	做	c=3 d=0.162838 t=3813
zuo chu 	作出	c=3 d=1.11573 t=3677
zuo wei 	作爲	c=2 d=1.94176 t=2358
zuo zhe 	作者	c=2 d=0.527648 t=3813
zuo zhi ya 	佐治亞	c=2 d=0.970446 t=3813
